scene_id,im_id,obj_id,score,R,t,time
4,78,4,"tensor(0.53153, device='cuda:0')",0.6597380706743523 0.7452925316561334 0.09635725380309959 -0.38195805267896143 0.4429769531280078 -0.8110976913979737 -0.6471890945439202 0.49830759702719596 0.5769192444774247 ,-201.1842066825368 -86.02765274481386 598.0406116605427 ,0.025669097900390625
1,79,1,"tensor(0.96246, device='cuda:0')",-0.08529592439504204 0.443329111889729 0.8922913783247373 -0.9948033285930417 0.01207826758807277 -0.10109625548098178 -0.05559624719169723 -0.8962775317964492 0.4399950491710839 ,61.814368585968964 1.1866131893995777 262.10769581245785 ,0.017200469970703125
3,79,3,"tensor(0.85690, device='cuda:0')",0.6181913743465745 0.7809473313545955 -0.08922270077524652 0.7704868769044649 -0.5795923015140985 0.2653728255560365 0.1555294094423864 -0.23279611181402127 -0.9600086317959732 ,34.68155349128876 -66.79408018462556 340.3834660472125 ,0.017200469970703125
4,80,4,"tensor(0.94962, device='cuda:0')",0.7601998762904226 0.6132944870838041 0.21439687544514208 -0.34432122781519203 0.6601630190784434 -0.6675535037111805 -0.5509437722343948 0.4336526955454655 0.7130261562399284 ,179.25924992428017 116.97551210644095 584.579240720198 ,0.022200584411621094
5,80,5,"tensor(0.90574, device='cuda:0')",0.9815430963365255 0.16877910685207015 0.08992643173352334 -0.08585679268430221 -0.03127217416536396 0.9958165806376875 0.17088522810375184 -0.985157684948551 -0.016204153873006555 ,-6.617475217740515 6.9571082706159215 390.8877023371783 ,0.022200584411621094
5,80,5,"tensor(0.71799, device='cuda:0')",0.1728987564536293 -0.6541492802480162 0.7363387394180689 -0.20406216224286555 0.7075857656381557 0.6765212621987807 -0.9635687074399806 -0.267228560257446 -0.011146417593898117 ,-9.715294137671485 11.048651005320876 53.004263152453746 ,0.022200584411621094
5,81,5,"tensor(0.89762, device='cuda:0')",0.9759415215079262 -0.1775186395224635 -0.12659099185521663 0.21798568256924675 0.8064502602264633 0.5496546369998973 0.0045153949565302845 -0.5640258065042439 0.825744815790946 ,12.817448442349301 2.3531465778068315 441.77780102504727 ,0.023439407348632812
4,81,4,"tensor(0.81471, device='cuda:0')",0.9402650222801738 -0.04690513692107452 0.3371966725916482 0.12790397862495945 0.9665744201498181 -0.22220365110400186 -0.31550318560732454 0.25205911695961 0.9148354723277686 ,212.63772040713093 80.67031106084045 462.8250185401198 ,0.023439407348632812
3,81,3,"tensor(0.65110, device='cuda:0')",-0.828730279225033 -0.2848938264506377 -0.48170699802464234 -0.15849835612517182 -0.7060126709454633 0.6902350176353494 -0.5367349396128568 0.648368426216736 0.5399388747664091 ,-171.2022084047534 207.87151724174637 650.4103943845425 ,0.023439407348632812
1,82,1,"tensor(0.96570, device='cuda:0')",-0.957576949874554 -0.1382292880223946 -0.2528617191307687 -0.16023341549003373 0.9846993065758369 0.068502030549935 0.23952377257663615 0.10611286237722492 -0.9650743094750622 ,4.937067533370816 -113.22298158793838 408.26086653233915 ,0.023058652877807617
5,82,5,"tensor(0.78856, device='cuda:0')",-0.9634654872518884 0.0862111221549233 -0.2535781877277111 -0.06920330230503449 0.8344979922814357 0.5466479706614952 0.25873762351957913 0.5442249013919169 -0.7980439203956126 ,464.35051490257047 -15.933076284353191 883.5565790120525 ,0.023058652877807617
3,82,3,"tensor(0.71451, device='cuda:0')",-0.08650042505390952 0.19752532503634176 0.976473974274164 0.6988900025088094 -0.6864713437984256 0.20077315193227413 0.7099791833981681 0.6998148613118125 -0.07866841188431 ,-19.231126420199768 215.87078588511739 709.6993598733959 ,0.023058652877807617
1,83,1,"tensor(0.94765, device='cuda:0')",0.9854251116808801 0.14524929782895288 0.08854372224455602 0.0 0.5205091903556349 -0.8538560667672984 -0.17010981532152972 0.841411209953562 0.512922827037126 ,73.77786071436947 173.07068628059614 390.77531413656203 ,0.01679539680480957
5,83,5,"tensor(0.93293, device='cuda:0')",-0.6156394576482597 -0.6084950486844146 0.5007213136197706 -0.03763524490090932 0.6573891434366478 0.7526108572382403 -0.7871287356765762 0.444492170705157 -0.42761555590742056 ,46.826590975883796 14.787401481797954 314.9430760603079 ,0.01679539680480957
4,84,4,"tensor(0.90211, device='cuda:0')",-0.5702698822454342 -0.6807576016033297 0.45974052384259223 0.29382086096002813 -0.6916773519934826 -0.6597361157341562 0.7671124839738216 -0.24114628049913248 0.5944635466813311 ,101.77205819758568 138.39110754291647 421.3587700488923 ,0.026439905166625977
5,84,5,"tensor(0.82921, device='cuda:0')",0.4449514798800535 0.856324963744249 -0.2621559402740302 0.12366706145093366 -0.34867758894787715 -0.9290481133276071 -0.8869749931450385 0.38096127812929464 -0.2610438011166955 ,-61.377920124329485 -15.13090585881855 121.41274579420364 ,0.026439905166625977
3,84,3,"tensor(0.78028, device='cuda:0')",0.9627127136706769 -0.16617553064289903 0.21347113142622373 -0.1784190151982913 -0.9831698093775755 0.03929097789739779 0.20334917249035728 -0.07591323299671027 -0.9761589497123273 ,-88.65405327081605 -15.928424552579468 405.08344806617043 ,0.026439905166625977
5,85,5,"tensor(0.96584, device='cuda:0')",-0.5549053137295528 0.21466952484363852 0.8037394403027098 -0.7059817018531968 -0.6325953481185943 -0.31845401895278125 0.4400794581017963 -0.744137165206873 0.5025832765967333 ,80.81390181759372 -44.071151126768925 284.2270539253851 ,0.023303508758544922
3,85,3,"tensor(0.71574, device='cuda:0')",-0.5958379763278294 -0.6970999885891732 -0.39878404164977754 0.6439866009777763 -0.11803195339607592 -0.7558767860826241 0.4798524395339128 -0.7071916740788746 0.5192509724467268 ,-466.81988033494906 -116.47412269366284 914.9783810106245 ,0.023303508758544922
4,85,4,"tensor(0.70338, device='cuda:0')",-0.19808102291606644 0.06550784957716949 0.9779941871014877 -0.26518254107213857 0.9569739592745955 -0.1178094273851992 -0.9436324116259722 -0.2826827955749692 -0.17218684274610468 ,-226.28891084608088 -194.05025969738097 562.7023194746647 ,0.023303508758544922
1,86,1,"tensor(0.90864, device='cuda:0')",0.3915473804745336 0.7078257054396726 -0.5879399795577438 0.8459729135851252 -0.025562983510610544 0.5326127705512987 0.3619675100389883 -0.7059244326362885 -0.6088104935719401 ,38.91363318958497 -19.944817373918845 339.38978300966755 ,0.018117904663085938
1,86,1,"tensor(0.85768, device='cuda:0')",-0.059964044457168665 0.331545596416504 0.9415316409283138 -0.9505915814521586 -0.3067903382774225 0.047490352829901265 0.3045980279723139 -0.892164337908913 0.33356084230456085 ,-62.461214955122685 9.687435197307275 216.30319138406918 ,0.018117904663085938
1,87,1,"tensor(0.92056, device='cuda:0')",-0.848699996822932 -0.5125902394437802 0.1302288824329049 -0.3804593855072778 0.7627772914939882 0.5228971787651181 -0.36736762428414926 0.39423603337095325 -0.8423888523833615 ,-87.09960008993116 -12.0857243037582 416.66822538726524 ,0.008949518203735352
4,88,4,"tensor(0.91142, device='cuda:0')",-0.6052894866087201 -0.21887874120667328 -0.7653213273186199 -0.025696606180567183 -0.9555783730839712 0.29361481114717564 -0.795590549109121 0.1973881190496858 0.5727771020443069 ,9.178400394303932 97.57415597639842 482.4254305464902 ,0.008901834487915039
1,89,1,"tensor(0.96789, device='cuda:0')",-0.3792246384104025 0.17121128598789997 0.9093268769660716 0.9191667075796276 0.18270832214787305 0.34892725989113615 -0.1064013030922407 0.9681448055783177 -0.2266592114430706 ,-211.72955185514863 -16.825067268480066 600.2105568953765 ,0.017281532287597656
3,89,3,"tensor(0.70548, device='cuda:0')",0.5163199112154249 0.6481757081735654 0.5597159999644397 -0.8492610857836748 0.4717170845373561 0.23714679067849576 -0.11031481068301412 -0.5977886277684392 0.7940273289092116 ,294.48760547252925 133.29093124974474 555.2856751959501 ,0.017281532287597656
5,90,5,"tensor(0.95848, device='cuda:0')",-0.9445700219150641 0.11637167553335104 0.3069936592715486 0.2879269702919228 -0.15567143829602234 0.9449150560115772 0.15775149279131842 0.9809301893776174 0.11353602991871094 ,76.20100728944715 -54.9664971875242 272.3825550253336 ,0.02361273765563965
5,90,5,"tensor(0.84939, device='cuda:0')",-0.8571270695703048 0.322697803005953 -0.4014963443730878 -0.2581851207666048 0.40532449858183484 0.8769563810498888 0.44572820196231205 0.8553234351895869 -0.26409882845429117 ,-46.89945434685842 101.50355423346784 332.74016659426934 ,0.02361273765563965
5,90,5,"tensor(0.71346, device='cuda:0')",-0.8338969103259394 -0.24194761737172316 0.49606178385055877 -0.13936656052900087 0.9619740849415139 0.234910241810043 -0.5340345538962518 0.126756500224181 -0.8359066245076351 ,-215.64342602187304 171.76486039819164 505.2314801894282 ,0.02361273765563965
1,91,1,"tensor(0.96105, device='cuda:0')",0.1535979197727897 0.12152386292890499 0.9806322602180229 -0.7796197857213181 0.6246555948117957 0.04470321668703201 -0.6071249202209686 -0.7713866336728674 0.19068820791418617 ,-79.84701395454718 34.12755417219733 400.9852053792387 ,0.018815040588378906
3,91,3,"tensor(0.86305, device='cuda:0')",0.2671487382004361 -0.8995481748122898 -0.3456076284890035 -0.9487901600511209 -0.30828061059258083 0.06899490794858494 -0.16860837425253536 0.30947721454825033 -0.9358392328853142 ,169.29279707590905 -31.628125116475417 457.320063360219 ,0.018815040588378906
1,92,1,"tensor(0.97655, device='cuda:0')",-0.6148629885462438 0.6219026448183611 0.48495423050418784 0.7841911476337984 0.5473190527800013 0.29238005820641777 -0.08359275859048886 0.5600704909490675 -0.8242167772372161 ,-28.561426678506727 15.048375272733107 211.37340376914096 ,0.02705216407775879
3,92,3,"tensor(0.71175, device='cuda:0')",-0.8899604746071763 0.16581764863235107 0.4248233292075749 0.04724522790470358 0.9600647360452133 -0.2757600243738521 -0.4535837762499912 -0.22534464716179323 -0.862253760744669 ,-369.64822386046205 202.5256382075541 608.3136672513424 ,0.02705216407775879
4,92,4,"tensor(0.65921, device='cuda:0')",0.10070755529924214 0.6869440061127093 -0.7196984929617903 -0.4472537500411242 -0.6149051308019541 -0.6495042441644114 -0.8887193434261469 0.3872978344623863 0.24531269033815659 ,95.11990112377379 -169.26147406838203 681.0838435233776 ,0.02705216407775879
4,93,4,"tensor(0.83685, device='cuda:0')",-0.3431569670252918 -0.40842201658977073 -0.8458337616498572 -0.9392581137606193 0.1433398601301723 0.3118459238673904 -0.0061230480029516865 0.901468324935828 -0.43280176457651576 ,114.09256325880534 -57.32468924550991 246.15339977154972 ,0.01610589027404785
3,93,3,"tensor(0.82503, device='cuda:0')",-0.39315223798431487 0.9183379120344728 -0.04568147423288349 -0.9194524819468399 -0.3929928509051265 0.01279658467159105 -0.006200903943848691 0.04703295076460713 0.9988740913311615 ,-16.793042938001495 4.698877365320225 367.1677047826425 ,0.01610589027404785
1,94,1,"tensor(0.93802, device='cuda:0')",0.1621930084126519 0.9867172290054859 0.009085042971226281 0.8616097028738184 -0.13712868843578915 -0.4886966776248539 -0.48095961154315603 0.08709094552027716 -0.8724064530209761 ,45.50172629911061 158.8222461224701 525.0816562778768 ,0.018180131912231445
3,94,3,"tensor(0.83931, device='cuda:0')",0.20311268557917117 -0.509116983360775 0.8363881480571334 0.7420023863946086 0.6373823610861815 0.20778879748655948 -0.6388878583456746 0.5783974611197984 0.5072264597087267 ,-194.00920676097363 -88.75809615900714 387.1087383331742 ,0.018180131912231445
1,95,1,"tensor(0.97959, device='cuda:0')",0.677839948222702 0.6914856043236677 0.24976121317485817 -0.7350086394725833 0.6294134117400456 0.25219249993292414 0.01718442591729416 -0.35452280058536145 0.9348894476733627 ,-97.30304977020442 -100.256501420473 241.8692524966712 ,0.015203475952148438
4,95,4,"tensor(0.66613, device='cuda:0')",-0.09144664938777719 0.29775472715672524 -0.950252404770213 0.7801998555482974 -0.5715614689855004 -0.25417645951887974 -0.6188099027311738 -0.764630374512392 -0.1800408138586198 ,278.65386309638836 -195.01967971436918 568.4214923515609 ,0.015203475952148438
5,96,5,"tensor(0.94596, device='cuda:0')",0.47227941645527605 -0.8775709744704747 0.08259138913715633 -0.427542665740331 -0.14612985209388585 0.8921061233388495 -0.7708173725107106 -0.4566347020255471 -0.444213155075043 ,207.30256410085227 110.74000063668248 426.79815605123525 ,0.026502132415771484
4,96,4,"tensor(0.86906, device='cuda:0')",0.4692603074339931 -0.6942697819579565 0.5456961001574097 0.8805812112842932 0.4141696899872645 -0.2303045770907301 -0.06611727610875301 0.5886025295187787 0.8057143216078849 ,-20.702443319755073 -33.548333093481254 602.0218067898282 ,0.026502132415771484
3,96,3,"tensor(0.55459, device='cuda:0')",0.30883559517450176 -0.0870505351191232 0.9471234235772473 0.19854848624482213 -0.9679629749574788 -0.1537080925695102 0.93016077844806 0.23552045229011795 -0.28165766950317067 ,271.2680819151798 -289.32511252656354 771.0378412480443 ,0.026502132415771484
3,96,3,"tensor(0.50024, device='cuda:0')",0.8949795718771173 -0.42090847389140285 -0.14780941285676674 0.08890125683225694 0.49296502324132435 -0.8654952642240891 0.43715916146902034 0.7614601384623432 0.4786129177912065 ,-196.05093578745692 74.69157381120654 630.4116073521161 ,0.026502132415771484
1,97,1,"tensor(0.97145, device='cuda:0')",-0.07654647737753706 0.8995263937324746 0.4301080140845312 -0.9367364638091015 0.08289526278983268 -0.3400781862710752 -0.3415632213390513 -0.42892964736149186 0.836273832810065 ,-41.132060524271644 -44.572994526449115 221.34425872354603 ,0.023464202880859375
5,97,5,"tensor(0.82248, device='cuda:0')",-0.1403141396684888 0.9181097814519896 -0.37065667592972296 -0.716474622182272 0.1642249336555273 0.6780075861925206 0.6833564647955432 0.36070015299139735 0.6347592785096726 ,130.59981749240285 217.2400466462693 637.2963334202245 ,0.023464202880859375
3,97,3,"tensor(0.53436, device='cuda:0')",-0.5375817374213994 -0.8404478918234068 0.06821449054695601 0.14679609843005997 -0.17294479456996478 -0.9739306974918003 0.8303353425434219 -0.5135537354169899 0.21634643459635386 ,171.7234488550018 104.25341933638107 534.5602163441597 ,0.023464202880859375
1,98,1,"tensor(0.94694, device='cuda:0')",-0.5232606973120958 0.2679310366284029 -0.8089568605677862 0.40604250424424987 0.9129894881159293 0.039745180045785415 0.7492180773283019 -0.3076737788649578 -0.5865229052675092 ,-47.75812502947275 -1.5018462926638492 573.6347492361144 ,0.03715920448303223
3,98,3,"tensor(0.63574, device='cuda:0')",-0.34990210398016053 0.4733473018032488 0.8084001790609903 -0.5633823829096986 -0.7957815121809383 0.22210825175578042 0.7484442586173314 -0.3777222746233049 0.5451211562544146 ,-465.2165771835435 -43.28292199087965 709.6993598733959 ,0.03715920448303223
3,98,3,"tensor(0.59882, device='cuda:0')",0.34100981868961466 -0.20285289757869177 0.9179123081761161 -0.8381498537022343 -0.5077789624340616 0.19916161288840603 0.42569604919026394 -0.8372641323102984 -0.34317873834269474 ,392.10004945274903 -353.664688400504 709.6993598733959 ,0.03715920448303223
3,98,3,"tensor(0.58097, device='cuda:0')",0.16602231209090856 0.5383079503005334 0.8262331042334407 0.786995623855665 -0.5771923720201257 0.21791478544103715 0.5942007067649967 0.6140631207986842 -0.5194728132972497 ,424.6681938274872 340.0099163483917 700.0430678816987 ,0.03715920448303223
3,98,3,"tensor(0.52384, device='cuda:0')",0.08546168874273355 -0.6680282348201239 0.7392121327740433 0.9424535914923301 0.29489468909085353 0.15753840874281236 -0.32322983717542036 0.6832096309545984 0.6547878072554749 ,-406.10316335851735 -214.19887797371211 765.8124474899372 ,0.03715920448303223
1,99,1,"tensor(0.97286, device='cuda:0')",-0.29901338547512013 -0.9511360654953008 -0.0770141559768463 0.30767890896053185 -0.019700233024346182 -0.9512862817257712 0.903285494341387 -0.30814296314033407 0.29853514027586564 ,-161.36396618198336 216.17909392560966 586.9619382090902 ,0.03146982192993164
4,99,4,"tensor(0.94636, device='cuda:0')",-0.5121190397573232 0.4309126171652863 -0.7429995999230421 -0.7821454374918434 -0.5914369681550947 0.19608882505181827 -0.3549402819189873 0.6815545679307513 0.6399224696820676 ,188.04695054499314 -26.103183451390414 439.3867993595129 ,0.03146982192993164
1,99,1,"tensor(0.93788, device='cuda:0')",0.2631579332603333 0.18760737750070983 -0.9463357618041581 -0.28422695049338426 0.9524510681223083 0.10978161706727299 0.921934348408487 0.2400842242630286 0.3039681274157515 ,397.07168777188633 -211.39863100120755 668.1043027055678 ,0.03146982192993164
1,99,1,"tensor(0.93471, device='cuda:0')",0.9819549844975406 -0.1867692385670636 -0.029692759142828484 -0.18893520899283145 -0.9756959812630811 -0.11099927454676634 -0.008239855779674454 0.1146062985710323 -0.9933768172776019 ,-97.49850682031686 -88.67133667496942 291.4741389412176 ,0.03146982192993164
1,100,1,"tensor(0.91804, device='cuda:0')",-0.9905256139280277 -0.13667966399547996 0.013329576234316017 0.0 -0.09706371707285331 -0.9952781695727085 0.1373281040155428 -0.9858485199451709 0.09614409794372442 ,38.068161490716385 26.651711775520525 273.28303213455064 ,0.00999593734741211
1,101,1,"tensor(0.86080, device='cuda:0')",0.05658633357435318 -0.23178375215652958 0.9711201156854143 0.9151374441052229 0.4009099453284736 0.04236359443295744 -0.3991509053593288 0.8863111801015265 0.23480001443327764 ,-112.62905271240686 144.00983608893802 413.02716332116194 ,0.016648054122924805
1,101,1,"tensor(0.72787, device='cuda:0')",-0.770706859586852 0.02046929257843276 -0.6368610088921371 0.5823730579866138 -0.3829416206866694 -0.7170755444701675 -0.2585586160179012 -0.9235457342260889 0.2832149693707978 ,-35.14543563161455 -25.208076324790003 224.32775024107542 ,0.016648054122924805
1,102,1,"tensor(0.97407, device='cuda:0')",-0.2694831252247911 -0.9490440178307374 -0.16338389589788394 -0.9393911346664641 0.29640518289211565 -0.1723028254694176 0.21195079931232302 0.10704867946118016 -0.9713997317770295 ,-26.880515835282793 35.84098873526866 129.0863310678411 ,0.009374141693115234
1,103,1,"tensor(0.98276, device='cuda:0')",-0.13399271864709061 -0.9741301141746258 -0.1819793175272732 -0.9885888388469743 0.11864068138263623 0.09282508512387494 -0.0688335605410068 0.19234060772284742 -0.9789111458983667 ,132.9242224850914 -104.74681166056881 327.51804190117514 ,0.018908262252807617
3,103,3,"tensor(0.75789, device='cuda:0')",0.8776277169732668 -0.16761118072709366 -0.4490836030134712 -0.17852705553011114 -0.9837651606764399 0.018281112739847165 -0.444856921767033 0.0641295620952454 -0.8933027025714363 ,251.45353664823043 -9.143907514772483 500.09972447743803 ,0.018908262252807617
4,104,4,"tensor(0.95796, device='cuda:0')",-0.9304200336765721 -0.2961345382536915 0.21592335720472572 0.34979525403564177 -0.5417220979317543 0.7643169819299842 -0.10937020246587931 0.7866647976525275 0.6076155486381835 ,273.6234850235852 68.09201538121333 581.6024752099939 ,0.02231884002685547
3,104,3,"tensor(0.77318, device='cuda:0')",0.29117078190318224 0.9551033680907363 -0.054746068604250575 -0.8939505044026023 0.25125597917132275 -0.37111039948914526 -0.34069351541263976 0.15699678083448596 0.9269735375745015 ,48.63169082248344 234.75019551265277 631.6416776080083 ,0.02231884002685547
5,104,5,"tensor(0.63596, device='cuda:0')",-0.584862908464578 -0.4518511556523888 -0.6736214897388261 -0.8008147254428065 0.45369737458050247 0.3909660698995779 0.1289618308505154 0.7681075611100049 -0.6271998252146784 ,196.58690335515138 -130.5021909967666 514.6970391465792 ,0.02231884002685547
1,105,1,"tensor(0.97462, device='cuda:0')",0.15845721586500666 -0.19674617471907213 0.9675651158830206 -0.9395197027559516 0.27130822371125396 0.20903247565871805 -0.30363471289310634 -0.9421691941896934 -0.1418561618198675 ,62.39339446894929 -94.04267197830875 257.6560183495327 ,0.016375303268432617
5,105,5,"tensor(0.85260, device='cuda:0')",0.3365866290335391 -0.6124286801101486 -0.7152905374282399 -0.26405747066738594 -0.7905205811638979 0.5525856159375085 -0.9038711707652708 0.0028848803847883187 -0.4277950258296419 ,187.73081052418064 -37.04462678925285 521.9491780617707 ,0.016375303268432617
1,106,1,"tensor(0.97907, device='cuda:0')",0.811879647617136 0.5831285822482657 0.02850428652329423 -0.5837746217604677 0.8114820042865774 0.026535781644078243 -0.007656942829720681 -0.03818394013412757 0.9992413912275329 ,100.23084136263805 37.295345940537345 270.3690552178705 ,0.017862319946289062
1,106,1,"tensor(0.96595, device='cuda:0')",-0.03852501169716253 0.9557119461927268 0.2917713134943932 -0.9935841196923901 -0.06770760509394218 0.09058850538308216 0.10633165365417496 -0.2864094204403075 0.9521886490156325 ,-40.75038135791161 10.211498140817085 128.57062666818956 ,0.017862319946289062
1,107,1,"tensor(0.98303, device='cuda:0')",0.5003100045124202 -0.8529428534617651 -0.14892410185488525 -0.7452131845288122 -0.5117610780004529 0.4275019399350614 -0.4408482834141566 -0.10290329330160675 -0.8916634472930218 ,222.07264872686753 -32.042513423453286 444.21859017497366 ,0.023332595825195312
1,107,1,"tensor(0.95161, device='cuda:0')",0.5478204183639003 0.11524473698795479 -0.8286202023968389 0.8347720783863789 -0.009933274132668412 0.550506046480409 0.05521201291463857 -0.9932874612425058 -0.10164473900960835 ,-89.07307039311112 5.592102576070573 461.60220034799187 ,0.023332595825195312
1,107,1,"tensor(0.81229, device='cuda:0')",0.5548264097009306 -0.7235268529930423 -0.41070250558811994 -0.6061069525520961 -0.6896822336047023 0.39619790347506845 -0.5699140436648198 0.029108583751417588 -0.8211885734626369 ,-204.18931761031112 15.985217190539334 703.577115037954 ,0.023332595825195312
1,108,1,"tensor(0.96048, device='cuda:0')",-0.7121784985834232 0.3737582865464374 0.5942276747117492 -0.6837972863907948 -0.1778424682378442 -0.7076675261841938 -0.1588176856651881 -0.9103168677603106 0.38223048412052496 ,123.5758398993076 -117.03566503391444 393.756212947357 ,0.029976606369018555
4,108,4,"tensor(0.95386, device='cuda:0')",-0.5774736977424515 -0.6001226449671502 -0.5535132694103112 -0.8046210902459435 0.5331549406342138 0.26140143536093546 0.13823541350569 0.5963209037715848 -0.7907542919124443 ,-156.36625584256623 66.81586285630219 362.0636046091523 ,0.029976606369018555
3,108,3,"tensor(0.82385, device='cuda:0')",-0.7344685325060907 -0.6387315761277121 -0.22929881904571206 0.632089958095552 -0.5208707707340638 -0.5737211213382907 0.24701874348541417 -0.5663175909790469 0.7862990057952358 ,-179.7388517991429 -58.540433103087025 613.5643117185147 ,0.029976606369018555
3,108,3,"tensor(0.57521, device='cuda:0')",-0.06056362017971509 -0.05507617155170995 0.9966436992415765 0.5396127812726181 0.8381882578744331 0.0791106228559264 -0.8397321562248029 0.5425929042004048 -0.021043909176138215 ,131.77130042289468 207.19781676807463 821.956196681772 ,0.029976606369018555
1,109,1,"tensor(0.95038, device='cuda:0')",-0.2686997884898993 -0.5933565770786067 0.7587676825636702 -0.9629259740933355 0.18506410338942506 -0.19627747209771526 -0.023958131852975406 -0.7833768250811532 -0.621085145405916 ,-232.05850191136346 159.85008098316493 614.6023713742234 ,0.35907506942749023
3,109,3,"tensor(0.90470, device='cuda:0')",0.37177836703254824 -0.9282321326772611 0.012882300727555694 0.28924335589172234 0.1026401232371343 -0.9517369837168042 0.8821106092090188 0.35756134154476105 0.30664435451122274 ,12.375274298182976 78.75304120016814 283.85310294827616 ,0.35907506942749023
3,109,3,"tensor(0.76589, device='cuda:0')",-0.5949986379688521 0.7797611415185862 0.1948055004173193 -0.7941520879982837 -0.5330794912369567 -0.29180253108997145 -0.12368945768810354 -0.32832730346436134 0.9364305098920284 ,50.07742336059014 -120.12500979132064 354.84967993669795 ,0.35907506942749023
2,109,2,"tensor(0.54665, device='cuda:0')",0.3417451467927205 -0.3655894194347995 -0.8657682317115526 0.7783558096532698 0.626366660988225 0.042743883556186905 0.5266616449131499 -0.6884832477263251 0.49861641507032944 ,74.27124704414814 -40.44839126539222 126.83429284695033 ,0.35907506942749023
1,110,1,"tensor(0.95467, device='cuda:0')",-0.2260334116238573 0.7985208397390283 0.5579187802289479 0.9598849939747833 0.08502569040946202 0.2671917482116998 0.16592074967197434 0.5959321274045153 -0.7857068183205608 ,-130.14631510679172 23.29677790116018 273.1525889254435 ,0.024439096450805664
3,110,3,"tensor(0.86814, device='cuda:0')",-0.380852145811232 0.9196788378638826 0.09561630727192132 -0.9132254597106254 -0.3903312938705771 0.11687917163309296 0.1448133376705919 -0.042805562847130045 0.9885326403422617 ,43.59424317681703 52.677519204982744 447.6116166301548 ,0.024439096450805664
1,110,1,"tensor(0.73447, device='cuda:0')",0.8146721391734231 0.2938847310128407 -0.49994106705901753 0.4120382822208608 0.31330862990940167 0.8556063092385282 0.4080854807991593 -0.9030334807202909 0.134152052012316 ,-211.05676794742016 -203.1881941481948 615.8717831366503 ,0.024439096450805664
1,111,1,"tensor(0.97975, device='cuda:0')",0.5212213120318518 0.27301296489891635 0.8085742172991283 -0.7392649629535288 0.6178152342013259 0.2679396404753849 -0.4263984737696803 -0.7374064397507414 0.5238473863455114 ,99.63025243544017 -91.97118245388343 235.07465116917743 ,0.016172409057617188
5,111,5,"tensor(0.90314, device='cuda:0')",-0.9527922310248089 -0.23349823114312845 0.19407612050893128 0.06707138535969102 0.4615460908548091 0.8845770940300094 -0.2961222615149001 0.8558351372020632 -0.4240964797845258 ,-123.43633653923364 138.5880701885757 485.8048922606408 ,0.016172409057617188
1,112,1,"tensor(0.98025, device='cuda:0')",0.8248558741866165 -0.5528289173175881 -0.11829190588242283 -0.5478125874252762 -0.8332876561897632 0.07438448158181518 -0.13969307741708914 0.0034453184518307978 -0.9901888576945859 ,-73.91843905458626 -77.23142204781216 238.002267977808 ,0.015956878662109375
3,112,3,"tensor(0.60308, device='cuda:0')",0.4175214975982348 -0.9086293705582767 -0.008274418541310197 -0.8653316886347048 -0.3948143425327923 -0.3087437506655141 0.27726678071477917 0.13606726972078376 -0.9511092631358365 ,57.90455106670057 234.76564405204778 653.1774512529413 ,0.015956878662109375
1,113,1,"tensor(0.96299, device='cuda:0')",-0.8156520994464801 0.016798809968516445 -0.5782987572632255 -0.23094253581805463 0.9070320669873685 0.35207722818516435 0.5304499955872146 0.4207263117993257 -0.7359430499306727 ,136.04033852820598 -64.77176021672356 371.6172780198122 ,0.01672983169555664
5,113,5,"tensor(0.89813, device='cuda:0')",0.9759665652617441 0.06616017595456093 -0.2076345217175013 -0.15833905360426553 -0.4393499732162332 -0.8842512907192166 -0.1497264425373806 0.8958763486958212 -0.4183151446607495 ,58.455993996716494 -70.71439058850305 629.1331399038489 ,0.01672983169555664
1,114,1,"tensor(0.97894, device='cuda:0')",0.9511202088239394 -0.3076375431246057 0.027009080453844647 -0.27328538974253536 -0.8791825514179369 -0.3903243997440046 0.14382435162369545 0.36386423751518004 -0.9202811377712358 ,-85.05870862397202 2.683344932199863 202.77155433367673 ,0.01568746566772461
1,114,1,"tensor(0.95604, device='cuda:0')",0.12267305834182256 -0.9913703996248121 -0.04621743723752091 -0.24093721680951938 0.015426859551149214 -0.9704180900830692 0.9627567596818765 0.1301796556767973 -0.236965564871194 ,85.0806675102146 -88.53166070109856 427.1465181401398 ,0.01568746566772461
4,115,4,"tensor(0.78837, device='cuda:0')",0.98296747989876 0.11618583247349147 -0.14239306792791023 0.10245387780150775 -0.9896717542297326 -0.10026475853098846 -0.15257174176404495 0.0839682750345955 -0.9847188392646908 ,-132.5199155363145 24.57793907947231 483.46961500216554 ,0.0187075138092041
5,115,5,"tensor(0.57365, device='cuda:0')",-0.6306553190203915 -0.5872984467946756 0.5073010969669292 0.064317086678118 0.6118832896535372 0.7883287082201211 -0.7733932899583027 0.5297918216010199 -0.348114126131281 ,74.34335477732988 -31.009420522161314 439.9328459430486 ,0.0187075138092041
1,116,1,"tensor(0.97796, device='cuda:0')",0.8023325809448191 -0.04297398292540687 0.5953282005297181 -0.5717841219394293 0.230821570946472 0.7872638187315347 -0.1712464523789654 -0.9720466239730117 0.16062382566197678 ,20.960817875211795 -66.11185855297828 414.94407540890455 ,0.01756429672241211
