scene_id,im_id,obj_id,score,R,t,time
5,81,5,0.9995114207267761,0.9705045952025292 -0.075251291197901 -0.22903727614478764 0.03091108927173747 0.9810361948503362 -0.1913439023162432 0.23909273358011046 0.1786203447724307 0.9544262345422869 ,197.5103832751997 75.86685575901319 435.6359042240679 ,0.01884293556213379
6,81,6,0.8814418315887451,0.23097262564764898 0.8822459319217135 -0.41023622683646327 -0.3054009857024059 -0.3345874836143348 -0.8915051619259566 -0.9237867092210355 0.33119983607516235 0.19215822764158638 ,-137.09710946502608 167.45955431388583 522.1298784485188 ,0.01884293556213379
5,82,5,0.9999194145202637,0.8129633122674693 0.18337488810796315 0.552688251475004 0.565607380865983 -0.474385853718135 -0.6745712360470459 0.13848806308497558 0.8610062207693441 -0.48937648511086373 ,145.45802006237778 144.07122705986035 412.90474247274756 ,0.018923044204711914
1,82,1,0.99983811378479,0.7194076209177562 -0.6939699841437015 -0.02929737314239876 -0.475371486226518 -0.5226732183217859 0.7076967266647052 -0.5064332384907667 -0.4951952826479041 -0.7059086392692872 ,-6.402737879765253 -176.3026562547255 483.3406935991852 ,0.018923044204711914
5,82,5,0.988200843334198,-0.06922603163150917 0.8051433550016761 0.589026259551472 -0.7354048690938413 -0.4401508715642374 0.515215380956656 0.6740826618877118 -0.39750646303913983 0.622576241744326 ,159.72694916667058 -155.8103821877823 444.9563843304735 ,0.018923044204711914
6,83,6,0.998036801815033,-0.6181624493296372 -0.6070724492001733 0.4993377891376606 -0.037699521883116226 0.6574150495594556 0.7525850109207085 -0.7851458032038179 0.4463949977708547 -0.42927563834509685 ,46.40952804155375 14.361398566017424 305.38789963125123 ,0.018856525421142578
6,83,6,0.9642010927200317,0.2855197101689574 -0.6974776397869593 0.6572696836932669 0.17222225118130705 0.7119949483940781 0.6807368725574933 -0.9427714417095362 -0.08116732999505788 0.32340976057997384 ,-75.26600729165654 -42.8014482582222 244.81107282915096 ,0.018856525421142578
1,83,1,0.8054961562156677,-0.5183204489315294 0.754408352422068 0.40275544690945975 0.08461913926326833 0.5138881493986289 -0.85367357413592 -0.8509897258426576 -0.40839565093604185 -0.3301961217318659 ,186.73872204370034 209.64339782939504 866.1146517252407 ,0.018856525421142578
5,84,5,0.9998362064361572,-0.5193007584027364 -0.6217213937388336 -0.5863354252386469 0.7102425441629887 -0.6955479320282687 0.10848319091953289 -0.47527071315538433 -0.36010496083592214 0.8027715530573633 ,105.4238425424077 147.60261507910698 450.94065207709474 ,0.01908397674560547
6,84,6,0.99974125623703,0.44279576363040635 0.740482954867433 0.5055857051596302 0.12155527359978274 0.5090959569949155 -0.8520831074675247 -0.8883446556213683 0.4387553989664701 0.1354159248638297 ,-57.585796859398094 -14.043236920571843 114.672948275001 ,0.01908397674560547
3,84,3,0.9779914617538452,-0.5877560618781312 0.777358753782787 0.224178900975945 -0.807920431750374 -0.5494003907427679 -0.21312856826803672 -0.04251338243188223 -0.30638632242475555 0.9509574300383977 ,109.21283322392658 -163.22022024859714 653.1774512529413 ,0.01908397674560547
6,85,6,0.9999294281005859,-0.5536687757300158 0.21355659288008286 0.8048878607725898 -0.705443329438995 -0.6338863986221089 -0.31707687173920185 0.44249361095009154 -0.7433583357165932 0.5016151801819855 ,78.65672658154482 -42.03668668302653 274.66592178593146 ,0.01910877227783203
6,85,6,0.927627682685852,0.4499488895110749 0.8560087479974108 -0.2545486597483001 0.13750291120687025 -0.34803724205314207 -0.9273419151282218 -0.8824052052415523 0.3822552831498186 -0.27430266543850057 ,-167.76427165062623 -45.23933848901672 325.88129244258494 ,0.01910877227783203
5,85,5,0.7686529755592346,0.4589707640112654 0.12375382786193975 -0.8797902181045392 0.07716343346143731 -0.992061993197447 -0.09929152123696558 -0.8850941431957154 -0.022315728592762082 -0.46487672122619395 ,-216.1079214974515 -187.02716363324018 536.136506887741 ,0.01910877227783203
1,86,1,0.9999518394470215,0.39624982836380385 0.6977187390196756 -0.5968036819109357 0.8474981396655609 -0.027915199314157188 0.5300638121119609 0.35317556085475305 -0.7158277047363034 -0.6023767262659525 ,45.78200797455036 -19.492037910593304 354.62343809252866 ,0.012688636779785156
1,86,1,0.9997144341468811,-0.2662845794344686 -0.03745107039797925 -0.9631666211416663 -0.6893519735486825 -0.6910196524690274 0.21745274536349493 -0.6737109018859238 0.7218651239862125 0.15819090824831 ,-60.384664503383306 6.707946987902599 469.20657162445946 ,0.012688636779785156
6,87,6,0.9996078610420227,0.2994795972342577 -0.9276294386570743 0.22319407558707285 0.8709833778987022 0.36129989749655506 0.33294194613047 -0.38948674722584975 0.09468900995226387 0.9161517697028627 ,186.66182139912067 -101.86344080490596 433.6501914692145 ,0.018918991088867188
5,87,5,0.999557614326477,-0.8340172163557044 -0.4619844002943681 -0.3016383541709102 0.37210556538026185 -0.8746363759727295 0.31072279935390335 -0.4073729630637237 0.1469068538562563 0.9013687620806141 ,-115.14818604027438 -84.61609163642963 398.5104855890059 ,0.018918991088867188
1,87,1,0.9990562796592712,-0.849233483104877 -0.5122675360787284 0.12800180722703647 -0.37979945429161377 0.7610377629050329 0.5259029358658264 -0.36681721019242153 0.3979993654672477 -0.8408576808201952 ,-82.40645117940721 -12.970320259458505 398.54772286978516 ,0.018918991088867188
5,88,5,0.9998717308044434,0.8102029518954053 0.568129300631531 -0.1442230026864618 0.5554832215546188 -0.8227532078107422 -0.12048049472190885 -0.18710843730648258 0.017500194314953116 -0.9821833718240525 ,157.1813224783459 -3.2744120613095316 496.05972375338007 ,0.02496051788330078
5,88,5,0.9998209476470947,0.5932886602220009 -0.2675141196763148 0.7592395942163381 -0.14204212278618114 -0.9631573027860995 -0.22836822336787946 0.7923588839701232 0.02764427361340042 -0.609428579187101 ,9.922005869524773 95.02462342669158 463.5443631447997 ,0.02496051788330078
6,88,6,0.9997102618217468,0.9940733348749599 -0.061781529232398436 0.08944969276795756 -0.0903413194492148 -0.011786944820703402 0.9958411087778857 -0.060470247979900235 -0.9980200952773948 -0.017298512414348856 ,-10.502621008352818 -38.04516347862489 342.82027219838744 ,0.02496051788330078
6,88,6,0.9633062481880188,0.3751046882368175 0.8289196150693615 -0.414956316515391 -0.2509276421858479 -0.3401328839381413 -0.9062808282486031 -0.8923742439413024 0.4440741976485285 0.0804134051822494 ,-157.46661448896737 94.00079593998622 362.6277249889088 ,0.02496051788330078
5,89,5,0.9991731643676758,-0.5103982292526403 0.8597544634917714 0.017773859506179893 0.8573322148157649 0.5103506859395941 -0.06725809096369777 -0.0668963453027476 -0.01909030819452695 -0.9975772847845793 ,-49.83642535610681 -27.43785178913585 573.4849734528792 ,0.019159555435180664
1,89,1,0.998856246471405,-0.37493600964413293 0.6314224522622454 0.6787699724142686 0.9195268286858539 0.34639328448251644 0.18569357498941788 -0.11787026766352424 0.693770408164363 -0.710485200941147 ,-115.91060590668651 0.534535863799626 373.0687428855443 ,0.019159555435180664
3,89,3,0.7909184098243713,0.5487082161134346 0.8360043078245983 -0.004011342459397902 -0.03657784283240373 0.01921359211353652 -0.9991460850605495 -0.8352133589588594 0.5483863922243228 0.04112189003257041 ,-29.613385895364566 0.08934628302930758 303.57875396255497 ,0.019159555435180664
6,90,6,0.9999539852142334,-0.7608986190795257 0.5606724765928861 -0.326618532043224 0.20448531894869554 0.6849118082877707 0.6993436703098315 0.6158076370241938 0.46534093830134454 -0.6357977393192766 ,70.4736140344564 -51.236694578595525 259.6907107163898 ,0.025424718856811523
6,90,6,0.9998791217803955,0.95300499367741 -0.03608730318129663 0.3007975873823143 0.10389941886903181 -0.893732122764259 -0.4364032578911035 0.28458108297038526 0.4471471785535414 -0.8479817261751637 ,-289.638925292791 224.02750426190687 661.5539230798144 ,0.025424718856811523
6,90,6,0.9998539686203003,-0.855320195171784 0.32603752621125165 -0.40264984196364556 -0.2587186391297909 0.4045524786604515 0.8771556063644089 0.4488786356000143 0.8544219235902906 -0.2616699199184679 ,-45.69851465819918 101.63634834156186 334.32438555989347 ,0.025424718856811523
5,90,5,0.9920883774757385,-0.3924981658148282 -0.8883086304836046 -0.23843860182516197 -0.2139799741754793 -0.16393596775233424 0.9629836806140419 -0.8945153774440419 0.42899041421160944 -0.12573569115686714 ,-140.90443452035456 226.13922012936638 666.9508112369895 ,0.025424718856811523
6,91,6,0.9992385506629944,-0.5833622075709335 0.6815142264006746 -0.44184487548398343 -0.7438624020279226 -0.22986699649241157 0.6275586751633722 0.32612461058193115 0.6947658045248394 0.6410485279881207 ,28.519852999791674 -30.045790656750302 360.945171044678 ,0.03123021125793457
1,91,1,0.9989635944366455,0.13869644489132743 0.09350089500363598 0.9859111921507058 -0.7436167734008468 0.6673278556020672 0.04132344920817081 -0.654062222186407 -0.7388715150627108 0.16208483500165496 ,-84.08007013287083 35.247406574754564 402.7635767462618 ,0.03123021125793457
6,91,6,0.998242974281311,0.9304706664850882 0.3423876413173739 -0.13036503321029363 0.04057098881846815 -0.4499391607827714 -0.8921371791716716 -0.3641130781461816 0.8248184373952977 -0.43254619597875543 ,305.96271217032586 -58.49649562027524 1013.4858309783804 ,0.03123021125793457
6,91,6,0.9950311779975891,-0.7247043859680985 -0.5165505104697519 0.45604728164088437 0.05488538360029603 0.6164640025325225 0.7854678403656195 -0.6868705464828504 0.594262318942587 -0.41840309351070704 ,243.54249532400468 -47.587689273205 798.8253447632985 ,0.03123021125793457
6,91,6,0.9354336857795715,-0.34557067122898694 0.8699143389742608 -0.3518948053514322 0.06868063721112316 -0.3505451217115413 -0.9340241365813384 -0.9358759967317366 -0.34693970728530865 0.06139184188605904 ,183.95283037585412 -34.21544733848588 497.00549807952876 ,0.03123021125793457
1,92,1,0.9996952414512634,-0.6146765591563518 0.622938986197083 0.4838592223978564 0.7841855492038049 0.5487214486918661 0.28975471724447655 -0.08500442367097485 0.5575408426485455 -0.825785963028626 ,-27.375560758886902 15.19485289647589 204.82244172375874 ,0.018806934356689453
5,92,5,0.9632007479667664,0.45430634157986016 0.5859776464658542 -0.6709962338513248 -0.3486467537458423 -0.5761799942153278 -0.7392307186315452 -0.819787282837938 0.5697778620728986 -0.05746302105552174 ,82.44328682339905 -148.51172048832262 599.9352790760136 ,0.018806934356689453
1,92,1,0.8857364654541016,-0.8685276053131272 0.27545224449892025 -0.41205079760819746 -0.43672138584418574 -0.03217301325157022 0.8990213169689849 0.23438052383971347 0.9607762269221805 0.14823903610655376 ,270.03281169268706 -83.37072334971961 1265.913637410312 ,0.018806934356689453
5,93,5,0.9997996091842651,-0.7653675546606136 -0.4129269315207634 0.4936637068872691 0.45577793021363766 0.19380421167216313 0.8687383989834361 -0.45439958693093585 0.8899052066164004 0.039871526607550584 ,135.49955166623147 -66.84970083011251 292.6200401668923 ,0.018723011016845703
6,93,6,0.9991204738616943,-0.1707940094908946 0.7904793942139923 -0.5881936191808819 -0.8791884474168916 0.14723151006792634 0.45315621630050945 0.4448112861098515 0.5945294019358489 0.6698340913861445 ,-151.65049072556158 13.142530190047482 394.48559019983514 ,0.018723011016845703
5,93,5,0.9860213994979858,-0.8991415304028629 -0.3843606994257209 -0.20931163618339094 -0.2965032586546648 0.18319003690631855 0.9372978331274572 -0.3219166443537246 0.9048249903242241 -0.2786779700170165 ,114.13216240594164 -56.049093647792006 245.10981652323304 ,0.018723011016845703
1,94,1,0.9993218183517456,-0.7698618800064616 0.45385269373172676 -0.448698582687055 -0.2992897453188271 0.364218184041047 0.8819131265384553 0.5636828310849179 0.813242182136599 -0.1445642387791477 ,66.0457225479699 149.67318183971963 716.1361113083559 ,0.02475905418395996
6,94,6,0.9987832307815552,0.16301342456901213 0.9855298963253385 0.04644832461187967 0.8529006405305793 -0.11709706171613962 -0.5087718305094868 -0.49597088704157866 0.12255244422864092 -0.8596474728752335 ,97.44243964717114 -54.519461299207876 446.79055525547557 ,0.02475905418395996
6,94,6,0.9621713161468506,0.09144839019994046 0.9225082398639085 -0.37498765221408686 -0.2824922479511909 -0.3370631804198271 -0.8981016324741615 -0.9549006868660858 0.18806105335359738 0.22977754118758667 ,-17.161615206171064 50.62287842297807 171.90201765725695 ,0.02475905418395996
6,94,6,0.95729660987854,-0.07464136554611833 -0.8257207200930337 0.5591189130752531 0.20122775784715052 0.5366772394480902 0.8194418406026053 -0.9766965014891877 0.17367450321627198 0.1260996071023292 ,-574.624850309574 -269.93192851775 1153.8151435900327 ,0.02475905418395996
5,95,5,0.999690592288971,-0.8987340416578029 0.3707909511483503 0.23407518645070535 -0.4224085052351513 -0.5888317810679095 -0.6890922930271377 -0.11767827781895818 -0.7181860512088043 0.6858284178850195 ,267.5819010333323 -187.43642782096245 546.4404870820537 ,0.018700599670410156
1,95,1,0.9993125200271606,0.4648156929101573 -0.8618105243145728 0.20304923492860405 -0.510817519683725 -0.07370470467984877 0.8565238339312125 -0.7231955705123043 -0.5018468259227086 -0.47448701784420316 ,-128.74453477152582 -177.83241413724926 360.6198802881635 ,0.018700599670410156
1,95,1,0.9988868236541748,-0.13519736701632745 -0.46068170970610073 0.8772080906456097 0.9778254409498324 -0.20494382002835165 0.04307479150793825 0.15993460845957702 0.8635799864369544 0.47817416078499186 ,-349.3903970740901 -184.72734392655485 634.2067288038852 ,0.018700599670410156
6,96,6,0.999869704246521,-0.6844741780982502 0.19647745617167178 -0.7020624678282084 -0.2280530281194425 0.8569668600836465 0.4621683860714929 0.6924499374556097 0.4764497979165112 -0.5417644083760373 ,49.35896232521577 49.080312635208365 274.12906240234577 ,0.024718046188354492
5,96,5,0.9998364448547363,-0.23951395853972512 -0.6924089485783896 -0.6805901201113628 -0.9245628695491795 0.3766217502878499 -0.057788904307861474 0.29633859673626306 0.6154071052065332 -0.7303817706827693 ,-19.86534345358935 -30.245789295136852 562.289966377519 ,0.024718046188354492
6,96,6,0.9998258352279663,0.47308698359366497 -0.8772262828069595 0.08162569881435475 -0.4290092721456321 -0.14845517352926346 0.8910174554213128 -0.7695061730534216 -0.4565469419512965 -0.44657041933786545 ,198.6690108512348 107.43440159148064 409.0786212665456 ,0.024718046188354492
6,96,6,0.8778302073478699,0.28995801145300054 0.8384365239353277 0.4614634838483606 -0.11609117505344256 0.5094313402330646 -0.8526444444568055 -0.9499722052086221 0.19365924950693225 0.24504877965719235 ,-205.48072268779995 78.15307628820936 668.652453514859 ,0.024718046188354492
5,97,5,0.9996629357337952,0.0008735042065616261 0.845429337291814 -0.5340865778473798 0.8194537540142324 -0.30671425031371846 -0.4841713680986058 -0.5731446431943538 -0.4372363254589191 -0.6930581603854031 ,-183.20750504665412 -119.8652663035973 534.7839782079744 ,0.025618791580200195
1,97,1,0.9992363452911377,-0.08625823571110713 0.8866764147656657 0.4542735434408571 -0.9363375864178914 0.08361564056680137 -0.34099904532670045 -0.3403401842761514 -0.45476736926796835 0.8230159165022063 ,-38.98640205477345 -50.83898681665919 250.85874916438468 ,0.025618791580200195
5,97,5,0.9983847737312317,-0.15136033067709576 -0.9062820153810321 -0.39464282445550014 0.7807405533488857 0.1352510377026659 -0.6100420847423788 0.606246021557087 -0.40044982881410573 0.6870994803876345 ,95.70917741966832 15.752080061665279 371.420946241738 ,0.025618791580200195
6,97,6,0.9140083193778992,0.04927155447698611 -0.28230128601137006 -0.9580596525455751 0.7231319616382308 -0.6515789407285919 0.22918344193298607 -0.6889502739506428 -0.704095780356148 0.17203677545223156 ,127.82807616456022 209.22070546995658 615.746957458801 ,0.025618791580200195
1,98,1,0.9997600317001343,0.6089626950561338 -0.783349177695306 0.12461340952745759 0.6288210769030677 0.5725280821792759 0.5261137218877552 -0.48347542778556607 -0.24202409161116173 0.8412347174287066 ,-57.067268639903865 -2.555890800202472 356.08703983181437 ,0.006819486618041992
5,99,5,0.9998846054077148,-0.5121190397573232 0.4309126171652863 -0.7429995999230421 -0.7821454374918434 -0.5914369681550947 0.19608882505181827 -0.3549402819189873 0.6815545679307513 0.6399224696820676 ,188.04695054499314 -26.103183451390414 439.3867993595129 ,0.026244401931762695
1,99,1,0.9995496869087219,0.27577728561315007 0.871620121450276 0.40524715004901535 -0.3804725640734672 0.48614643082747233 -0.7867034230134446 -0.8827159887116607 0.06276951231860758 0.4656956856103347 ,-171.89131740813283 205.89412443989497 612.2564602605912 ,0.026244401931762695
1,99,1,0.9993800520896912,0.9818804768599606 -0.18683096416967132 -0.03170047300416046 -0.18923643660912465 -0.9755325809965794 -0.11191851711684342 -0.010014999787181345 0.11588949150627692 -0.9932116217290651 ,-96.42556635133613 -88.01500869901791 290.3393412639487 ,0.026244401931762695
1,99,1,0.9985860586166382,-0.10745549473031885 -0.9546772809253449 -0.27756910119329303 -0.8630109331398071 -0.04904909487151349 0.5027984840604083 -0.49362480279400645 0.29357362888596694 -0.8186263363032628 ,211.0691023179961 -139.49685523661432 422.29642807569866 ,0.026244401931762695
1,100,1,0.9996486306190491,-0.04458844912874934 -0.05801735807274267 0.9973193352013948 0.9989980610461421 0.0012476968643371084 0.04473608474803109 -0.003839821654872625 0.9983147947490278 0.057903595353526086 ,-16.042815008782583 -22.223782491986192 292.7207611872039 ,0.018970251083374023
1,100,1,0.9995316863059998,-0.2767691864881111 0.2630975488504894 -0.9242177758513269 0.6354799429288448 0.7715598186688986 0.029337490532912305 0.7208079213950561 -0.5792021460634283 -0.38073719866813355 ,193.6888612281611 0.5510873470401272 413.0612442633081 ,0.018970251083374023
1,100,1,0.9225546717643738,0.3446172949394169 -0.6150015597612768 -0.7092333900204049 -0.938742505944888 -0.22673152717979664 -0.25952903905927205 -0.0011948058214331092 0.7552257252463757 -0.6554637109445002 ,424.01169117175385 136.57476041462573 840.445126583753 ,0.018970251083374023
1,101,1,0.9995038509368896,0.05371918191138778 -0.2365229118203287 0.9701397639921807 0.9222298164847657 0.3842855568223407 0.0426236601457342 -0.38289217161133854 0.8924021083579848 0.2387719872953624 ,-112.63293971809244 134.66896152172816 409.92591031224805 ,0.01878213882446289
1,101,1,0.9989261627197266,-0.8934407751087218 0.43120413835667926 -0.12580370597561882 0.437036885844868 0.8991805785469456 -0.021749656893851388 0.10374170706204017 -0.07441289020091921 -0.9918167068505146 ,-43.72241673740308 -35.92242866958729 248.36713920491854 ,0.01878213882446289
6,101,6,0.9982614517211914,-0.3813582165473057 -0.06559476521497598 -0.9220971952284913 -0.9193986949053986 -0.0769873660414768 0.38571879041115603 -0.09629096779089925 0.994871987868986 -0.03094797692102272 ,79.39454913835901 -8.035216758386245 318.1735135004216 ,0.01878213882446289
5,102,5,0.9979628920555115,-0.8547473619373096 -0.5156063860779416 0.05964060610736743 -0.39715349217978124 0.5757093844315009 -0.7147221896141931 0.33417966860749343 -0.6345933810820489 -0.6968609544064289 ,165.23560343650945 149.36067797775888 450.74717603397437 ,0.018492460250854492
5,102,5,0.9926087260246277,-0.9334502021404967 -0.35860694297761386 0.008472341595830584 0.10906997877266358 -0.306250441207628 -0.9456819798381823 0.34172278217057284 -0.8818229571225644 0.3249827879091748 ,17.223532196964996 176.7705147032879 636.5736821750718 ,0.018492460250854492
1,102,1,0.8551596999168396,-0.2682816103533472 -0.9481309054508776 -0.1705073713219282 -0.9388812253114003 0.29697281827911504 -0.17409534732761656 0.21570123389535467 0.11337958957527955 -0.9698546521844204 ,-26.94491132132065 37.59417350725351 134.38450849181035 ,0.018492460250854492
3,103,3,0.995613157749176,-0.562896536160637 0.8204123387475465 0.10035479066361411 -0.7604019726746712 -0.5616180518227581 0.3261502779690346 0.32393877435531776 0.1072788809486327 0.9399760168065905 ,13.451516998109309 120.72599548439615 385.51892062402214 ,0.018621206283569336
3,103,3,0.9806929230690002,0.21143620971376595 0.008432779085717393 0.9773554202329713 0.5866860213802401 0.7986825956635093 -0.13381189671036026 -0.7817251700814687 0.6016934432259429 0.16392302718046664 ,-58.91349298094064 -26.09168108668328 328.5197285116827 ,0.018621206283569336
3,103,3,0.9332320094108582,0.42956966931215745 -0.7829800455168401 0.44990237555439816 0.8804812985374776 0.4738071909026242 -0.016106792813020458 -0.20055568337197777 0.4030496175056011 0.8929324855193631 ,236.95982180846053 -7.575025928466867 470.23907011210014 ,0.018621206283569336
5,104,5,0.9998703002929688,-0.46843907854952094 0.8637615740379987 0.1856899913917678 -0.0897243259153462 0.16257957640502696 -0.9826074631687871 -0.8789279691912828 -0.4769526439295215 0.001341798019995559 ,-116.34777664043854 -49.37145670502763 379.7752109717992 ,0.012328147888183594
5,104,5,0.9997320175170898,-0.5946629308971235 -0.2779422614689204 0.7544031401753211 0.753037409569571 -0.5212440266902548 0.40154616724416536 0.2816214807247364 0.8068784071526955 0.5192654212107097 ,265.77188857859215 66.65089143461852 566.113795480666 ,0.012328147888183594
1,105,1,0.9279925227165222,-0.4762858030519256 0.8785674156986777 0.03565290848906516 0.7598399344578937 0.39083971164910813 0.5195070680953879 0.44248740978044343 0.27452434476852794 -0.8537220134887027 ,256.5266262805966 -223.60287031802036 780.9447615573981 ,0.006394147872924805
1,106,1,0.9997662901878357,0.8116378955021097 0.5834133045367031 0.02954391095420239 -0.5840895715688205 0.8112904495225071 0.0254397110463202 -0.009126826910695163 -0.037904123827524505 0.9992397001858011 ,99.85010751838361 36.72524273231768 268.5297552425896 ,0.01798701286315918
5,106,5,0.9997420310974121,-0.7595086701663005 -0.4770509483501858 0.44223180869359247 0.5002377815059842 -0.8629124773474884 -0.07172320678826086 0.4158229694187048 0.1667466614844469 0.8940284162081218 ,-146.73800279670778 105.99229691471069 552.9997720918078 ,0.01798701286315918
1,106,1,0.9913740754127502,-0.06375787278203299 -0.9970128370244287 -0.04359284880356362 -0.9967754778376032 0.06575355329776632 -0.045990401284786556 0.048719405168043545 0.04052003254216452 -0.997990253721375 ,-38.53574987866494 7.616572860926 114.11989386819047 ,0.01798701286315918
1,107,1,0.9992020726203918,0.5459059650733615 0.1956203817708404 -0.8146897222459311 0.8340711999899462 -0.03468107429016724 0.5505655786856013 0.07944753391171416 -0.9800662678216767 -0.18209393189625095 ,-99.94787202923641 17.366305376052523 500.4417738890762 ,0.018968582153320312
1,107,1,0.9987019300460815,0.25255176860326145 -0.5402934579246079 -0.8026833644091764 -0.8575885175827871 0.25916215433613593 -0.4442712147663977 0.44806198085256294 0.8005735176008029 -0.39789760520861983 ,219.962184863762 20.448701709941773 395.63757865001674 ,0.018968582153320312
5,107,5,0.9986422061920166,0.9050484907584933 -0.2076021783995245 -0.3711988212529042 0.2947382257648613 -0.3230691319132917 0.8993084644757736 -0.3066212772277148 -0.9233242504822259 -0.2312049325223851 ,-234.55591350756794 11.850396761847298 515.9162876700149 ,0.018968582153320312
5,108,5,0.999854326248169,-0.5779096187897659 -0.6003943113298711 -0.5527631892890457 -0.8042583873194458 0.5339587739162517 0.26087635803992987 0.13852407349118714 0.5953273878132797 -0.7914520720693232 ,-156.75059040521 67.20019741894595 362.0636046091523 ,0.013181447982788086
1,108,1,0.9996230602264404,-0.7110918954174508 0.37447932599750344 0.5950744076769501 -0.6856149157993967 -0.18174666444163404 -0.7049115811204454 -0.155822025095952 -0.9092488022344577 0.38598719166599393 ,121.80652752985964 -113.58060997991942 389.4114000924401 ,0.013181447982788086
6,109,6,0.9999631643295288,-0.24123014098713438 0.8614251241353936 0.44693934106056166 0.2343428059391187 0.4986170972084949 -0.8345444503895253 -0.9417491536411954 -0.09658025615878299 -0.32215025335454267 ,20.944394523544133 -19.16121763140356 79.48891274595354 ,0.02539682388305664
6,109,6,0.9992166757583618,-0.02867752919880639 0.9384801476542992 -0.34414039544612646 -0.2549769998777358 -0.3397608735785716 -0.9052896101902833 -0.9665217684317311 0.06178641633798303 0.24903435486636918 ,5.397515255166999 46.38363649501211 175.90027204534547 ,0.02539682388305664
1,109,1,0.9988702535629272,-0.2700486918229483 -0.595101722189231 0.7569198400703507 -0.9626447173790768 0.1829726824206069 -0.19958994360930438 -0.019719334341500264 -0.7825438886958473 -0.6222830626956748 ,-227.85233692557244 160.58805679969095 607.6332132476781 ,0.02539682388305664
6,109,6,0.9439882636070251,-0.12746800097039093 -0.6538010172217382 0.7458526252608036 0.31875325565860646 0.6850922428315783 0.6550152523560324 -0.9392274861478722 0.32123643736633933 0.1210738641182748 ,54.11587368968656 -127.10098675271765 377.9447224418692 ,0.02539682388305664
5,110,5,0.9997536540031433,-0.7396717412123797 0.6579219448093161 -0.14150770222914877 0.10260283787572715 0.3180672185126243 0.9424998154734512 0.6651002728248526 0.6826213877736103 -0.30276999197796467 ,-136.49642077672496 -19.74268977129735 294.3908400787418 ,0.02418971061706543
6,110,6,0.9997364282608032,0.32680801063381343 0.9107911312791511 -0.25230148507056654 0.24842735553529371 -0.34035940953015215 -0.9068844035300347 -0.911855456312737 0.23369849705877488 -0.33749761371772646 ,-19.265917855323828 -13.35433998041291 52.07030630844932 ,0.02418971061706543
1,110,1,0.9988546967506409,-0.12170821865071128 0.8144125946000192 0.5673792693337812 0.945825473280384 -0.07818873981369409 0.3151201279834155 0.30100047110728645 0.5749944753849476 -0.7607759654918002 ,-138.9689348150338 22.38650144134903 291.3515114277735 ,0.02418971061706543
6,110,6,0.9484566450119019,-0.09450024929412594 0.9359042320158534 -0.3393419681945688 -0.117170088486983 -0.34895450578898796 -0.9297859556121053 -0.988605519531072 -0.04810427615481647 0.1426362694700073 ,47.83799258907263 58.63808541528755 497.00549807952876 ,0.02418971061706543
5,111,5,0.9993700385093689,0.8084152401140346 -0.12130968617752812 0.575976353326139 -0.12823156275195213 0.9187325705657691 0.3734797586159203 -0.5744749479877777 -0.37578507663440225 0.7271616809990172 ,30.457108060350254 -111.6421969443977 564.495382846516 ,0.018265247344970703
6,111,6,0.9993228912353516,0.9129958961207407 0.37797852145164423 0.1535276228823808 -0.0432578294865234 -0.28450999033856356 0.9576966250257257 0.4056688968294223 -0.8810143601092888 -0.2434059231539366 ,-113.72548351657281 124.37996740223244 435.59205366234295 ,0.018265247344970703
1,111,1,0.9667026400566101,0.042323322113343755 0.2491719370210639 0.9675340212139628 0.9446922697864301 -0.32520229821128105 0.0424261787563251 0.3252157004374985 0.9122262937666683 -0.24915444437070602 ,96.96488442492365 -115.44404833493502 335.6957395450793 ,0.018265247344970703
5,112,5,0.9999010562896729,-0.3640158531705738 -0.8241123343117543 -0.4339715648239301 -0.8861337933266267 0.44991532785310456 -0.11109949634177718 0.2868089241377655 0.3441148909856482 -0.8940501008539024 ,-47.40138252220792 -35.960501707781965 573.4849734528792 ,0.01216268539428711
1,112,1,0.9995535016059875,0.48487604596590383 -0.8676001383323417 0.1102960562040747 -0.8743510197266537 -0.48378099585399853 0.038291544151084184 0.02013738690673622 -0.1150041217357676 -0.9931608820490028 ,-72.1638522357982 -61.67605806044836 201.5269235870661 ,0.01216268539428711
5,113,5,0.9996553063392639,-0.12168820306318072 0.824657615940573 -0.5523873620082781 0.6919391097675265 -0.3285213725004541 -0.6428794414075946 -0.7116264818072591 -0.4604492635259918 -0.5306356811495008 ,135.59095468454018 1.2619792077721708 468.3433505837516 ,0.013103485107421875
1,113,1,0.9989401698112488,-0.7724887274315948 0.18885034114235363 -0.6062975462935107 -0.06303726891696775 0.9272362651860208 0.3691330535882276 0.6318919755136989 0.3233704642887104 -0.7043749527823222 ,145.24131837305688 -67.47532557697932 382.68272490937335 ,0.013103485107421875
1,114,1,0.9571110606193542,0.5475439540620195 -0.12162219943599883 -0.8278910912520314 -0.764785056455237 0.3287468247303891 -0.5541022853701716 0.33955770613091585 0.9365540912483576 0.08698849563634042 ,-114.83152166173494 26.751086601751517 286.96271649702203 ,0.012331724166870117
1,114,1,0.8855193257331848,-0.44828132657513053 0.6866271593048547 0.5723521611289561 -0.7285642305117108 0.09032956913279218 -0.6789953836066656 -0.5179169955339559 -0.7213762631562185 0.45975892888757536 ,68.07998309824636 -76.07805236129389 353.3250180750447 ,0.012331724166870117
